subject_id,nama,date,time,epoch_ms,ts_millis,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,label
SUBJ_016,yunda,2026-06-01,16:26:04.912000,2214704368,447912,0.95776,0.19409,0.52588,2.107,1.573,-1.45,1.00269,-0.1438,0.00171,0.489,0.878,-0.137,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:05.112000,2214704568,449112,0.94336,0.177,0.53052,0.87,3.298,-0.71,1.01758,-0.14063,0.01367,-1.183,0.702,-0.893,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:05.312000,2214704768,449312,0.94067,0.18604,0.53125,0.191,2.885,-1.237,1.01831,-0.13843,0.0127,-1.321,0.427,0.351,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:05.512000,2214704968,449512,0.93066,0.17285,0.53296,-0.328,2.901,-0.809,1.01685,-0.14429,0.01465,-1.405,0.191,-0.366,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:05.712000,2214705168,449712,0.94263,0.17944,0.53418,0.351,3.618,-0.954,1.01147,-0.14258,0.01489,-1.664,0.481,0.595,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:05.912000,2214705368,448912,0.94238,0.17822,0.52051,-0.252,3.756,-0.115,1.02051,-0.14063,0.01343,-1.527,1.008,-0.031,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:06.112000,2214705568,450112,0.93945,0.18164,0.54468,1.198,2.008,-0.71,1.01904,-0.13892,0.01318,-0.252,1.183,0.237,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:06.312000,2214705768,450312,0.92993,0.1731,0.55078,-2.214,1.916,-0.26,1.01367,-0.14429,0.02271,-1.679,-0.328,0.55,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:06.512000,2214705968,450512,0.93506,0.18237,0.53833,2.229,2.321,-0.687,1.02344,-0.13525,0.01514,-1.405,0.878,0.031,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:06.712000,2214706168,450712,0.93384,0.1731,0.5376,-1.405,1.901,-0.779,1.01978,-0.14697,0.02368,-1.412,0.74,0.328,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:06.912000,2214706368,449912,0.93677,0.17188,0.54761,-2.031,2.282,0.008,1.01611,-0.14233,0.01172,-0.985,0.573,0.122,ergonomis
